country_tag	good	amount
IJB	salt	2.54087
IJB	cotton	2.54087
IJO	olives	4.6
IKE	lumber	1.10426
IKE	iron	0.62484
IMA	lead	1.94074
IMG	iron	0.966
IMG	tools	0.837
IMO	fiber_crops	4.48
IMO	paper	1.9072
IMO	weaponry	1.77616
IMO	pottery	1.77616
IMO	tools	1.06569
IMO	masonry	0.88807
INA	salt	2.48656
INA	wheat	2.48656
INA	slaves_goods	2.42268
INA	pottery	1.21134
INA	tools	0.72679
INA	weaponry	0.60947
INA	masonry	0.60566
INH	fish	2.541
INH	millet	2.541
INH	fruit	2.541
INI	fish	1.7172
INJ	wool	21.26979
INJ	fruit	16.54317
INJ	cotton	14.17986
INJ	livestock	11.81655
INJ	wheat	9.05324
INJ	legumes	7.08993
INJ	pottery	6.32476
INJ	slaves_goods	6.26315
INJ	fiber_crops	4.72662
INJ	salt	4.72662
INJ	wild_game	4.72662
INJ	cloth	3.4396
INJ	masonry	3.16238
INJ	paper	3.13157
INJ	leather	3.13157
INJ	furniture	3.13157
INJ	tools	3.12678
INJ	fine_cloth	2.47959
INJ	iron	2.36331
INJ	copper	2.36331
INJ	stone	2.36331
INJ	lead	2.36331
INJ	silk	2.36331
INJ	lumber	2.36331
INJ	medicaments	2.36331
INJ	pearls	2.36331
INJ	saffron	2.36331
INJ	fish	2.36331
INJ	beeswax	2.36331
INJ	glass	2.34866
INJ	weaponry	1.25261
INJ	books	0.93946
INO	salt	4.96
INO	wheat	2.48
INR	lumber	4.84282
INR	coal	2.42141
INR	pearls	2.42141
INR	fish	2.42141
INR	millet	2.42141
IRD	fish	2.34115
ISD	iron	0.57916
ISE	iron	0.55038
ISK	iron	1.0603
ISL	fiber_crops	0.8307
ISW	lumber	0.36321
ITO	iron	0.76695
ITZ	fruit	11.29164
ITZ	cotton	4.84582
ITZ	wild_game	2.82291
ITZ	clay	2.42291
ITZ	lumber	2.42291
ITZ	beer	2.01775
ITZ	masonry	1.10887
ITZ	weaponry	0.8071
ITZ	dyes	0.44823
ITZ	fine_cloth	0.22177
IVG	tin	2.4531
IWS	lumber	0.40722
IXA	pearls	2.42112
IXL	maize	2.82104
IXT	gems	2.42105
IZC	beeswax	2.42087
IZO	goods_gold	4.84224
JAL	wheat	24.64666
JAL	wool	21.57454
JAL	livestock	21.17454
JAL	cotton	18.88848
JAL	pottery	12.05225
JAL	slaves_goods	11.93765
JAL	legumes	9.74424
JAL	lead	6.85818
JAL	cloth	6.36882
JAL	leather	6.16513
JAL	paper	6.09858
JAL	tools	6.08827
JAL	masonry	6.02612
JAL	furniture	5.12928
JAL	glass	4.99742
JAL	rice	4.97212
JAL	goods_gold	4.77212
JAL	fiber_crops	4.77212
JAL	fruit	4.77212
JAL	gems	4.57212
JAL	fine_cloth	4.45835
JAL	horses	2.48606
JAL	medicaments	2.48606
JAL	weaponry	2.3875
JAL	clay	2.28606
JAL	iron	2.28606
JAL	alum	2.28606
JAL	wine	2.28606
JAL	millet	2.28606
JAL	beeswax	2.28606
JAL	books	1.79061
JAP	rice	450.64825
JAP	fish	339.1976
JAP	legumes	159.90744
JAP	lumber	104.18212
JAP	tea	77.53088
JAP	goods_gold	60.571
JAP	silk	60.571
JAP	beeswax	55.72532
JAP	clay	50.87964
JAP	copper	50.87964
JAP	silver	41.18828
JAP	salt	38.76544
JAP	medicaments	31.49692
JAP	iron	29.07408
JAP	horses	26.65124
JAP	pepper	26.65124
JAP	fur	26.65124
JAP	coal	24.2284
JAP	stone	24.2284
JAP	wheat	24.2284
JAP	sand	21.80556
JAP	pearls	21.80556
JAP	cotton	19.38272
JAP	livestock	19.38272
JAP	wine	15.13734
JAP	lead	14.53704
JAP	dyes	14.53704
JAP	fiber_crops	14.53704
JAP	fruit	14.53704
JAP	pottery	14.18014
JAP	paper	13.63449
JAP	beer	10.68213
JAP	tools	7.78642
JAP	masonry	7.13917
JAP	wild_game	5.64568
JAP	leather	5.57839
JAP	tin	4.84568
JAP	incense	4.84568
JAP	saltpeter	4.84568
JAP	alum	4.84568
JAP	weaponry	4.30633
JAP	cloth	3.45775
JAP	furniture	3.45775
JAP	gems	2.42284
JAP	liquor	2.22277
JAP	glass	2.04329
JAP	books	1.0373
JAW	copper	9.2
JAW	clay	2.3
JBL	livestock	15.12
JEC	horses	2.58144
JEC	legumes	2.38144
JEV	sand	2.22
JFN	pearls	12.6
JFN	clay	2.52
JFN	fish	2.52
JHI	sand	32.76
JIZ	millet	2.42294
JJK	weaponry	19.23116
JJK	cloth	12.57694
JJK	paper	12.57694
JJK	tools	12.57694
JJK	slaves_goods	12.33312
JJK	fine_cloth	10.06151
JJK	masonry	7.93676
JJK	stone	7.86
JJK	wheat	7.86
JJK	jewelry	7.53571
JJK	glass	2.95349
JJK	books	1.84995
JJK	leather	0.00006
JKR	wheat	8.94664
JKR	livestock	4.97332
JKR	wool	4.57332
JKR	fruit	4.57332
JKR	tools	4.20662
JKR	pottery	4.20662
JKR	slaves_goods	4.16662
JKR	gems	3.28666
JKR	copper	2.48666
JKR	fiber_crops	2.28666
JKR	cotton	2.28666
JKR	legumes	2.28666
JKR	cloth	2.28331
JKR	paper	2.23331
JKR	masonry	2.10331
JKR	leather	2.08331
JKR	furniture	2.08331
JKR	fine_cloth	1.66663
JKR	glass	1.56247
JKR	weaponry	0.83331
JKR	books	0.62498
JLM	slaves_goods	5.49417
JLM	livestock	3.11199
JLM	cloth	3.01605
JLM	pottery	2.74708
JLM	stone	2.44735
JLM	millet	2.44735
JLM	wool	2.24735
JLM	jewelry	1.49609
JLM	fur	1.47312
JLM	leather	1.43087
JLM	masonry	1.37353
JLM	glass	1.36009
JLM	paper	1.36009
JLM	tools	0.68676
JLM	weaponry	0.54402
JLO	fish	2.42106
JLO	lumber	2.39725
JLO	stone	1.91091
JLO	livestock	0.782
JLR	livestock	22.68
JLR	silk	12.6
JLR	salt	12.6
JLR	horses	10.08
JLR	iron	10.08
JLR	marble	10.08
JLW	cotton	15.12
JLW	saltpeter	10.08
JLY	horses	7.92
JLY	coal	7.32
JLY	iron	7.32
JLY	millet	7.32
JLY	livestock	7.32
JLY	beeswax	7.32
JLY	wheat	7.02
JLY	clay	4.88
JLY	copper	4.88
JMB	lumber	9.61478
JMB	sand	2.42329
JMB	silver	2.42329
JMB	fiber_crops	2.42329
JMB	alum	2.42329
JMB	cloves	2.42329
JMB	millet	2.42329
JMB	fruit	2.42329
JMB	beeswax	2.42329
JNG	millet	23.58
JNG	alum	13.1
JNG	iron	10.48
JNG	fish	10.48
JNG	sugar	5.24
JNG	tools	3.48836
JNG	beer	3.4066
JNG	leather	1.57656
JNG	pottery	1.57075
JNG	weaponry	1.26922
JNG	masonry	0.78537
JNT	lumber	7.6236
JNT	wild_game	2.5412
JNT	fruit	2.5412
JNT	beeswax	2.5412
JOL	millet	12.11675
JOL	fish	9.6934
JOL	livestock	9.6934
JOL	horses	4.8467
JOL	clay	4.8467
JOL	sand	2.42335
JOL	stone	2.42335
JOL	salt	2.42335
JOL	rice	2.42335
JOL	legumes	2.42335
JOL	leather	0.61473
JOL	tools	0.5844
JOL	pottery	0.5844
JOL	masonry	0.29219
JOL	weaponry	0.23375
JOL	fine_cloth	0.20528
JPO	livestock	12.7055
JPO	lumber	10.1644
JPO	elephants	10.1644
JPO	clay	5.0822
JPO	incense	5.0822
JPO	fruit	5.0822
JPO	beeswax	5.0822
JPO	ivory	2.5411
JRN	gems	2.44867
JRN	pearls	2.44867
JRN	fish	2.44867
JRW	fish	17.47198
JRW	fruit	14.04
JRW	livestock	9.36
JRW	horses	7.96994
JRW	wheat	6.42
JRW	tools	5.81392
JRW	pearls	4.68
JRW	rice	4.68
JRW	pottery	4.37621
JRW	slaves_goods	4.06662
JRW	cloth	3.74061
JRW	leather	3.74061
JRW	furniture	3.74061
JRW	glass	2.80544
JRW	masonry	2.48112
JRW	clay	2.34
JRW	sand	2.34
JRW	cotton	2.34
JRW	fine_cloth	2.24434
JRW	paper	1.87029
JRW	books	1.12218
JRW	weaponry	0.93485
JSI	legumes	2.43826
JSK	sugar	2.4429
JSK	fruit	2.4429
JSL	wild_game	20.16
JSL	marble	12.6
JSL	sand	10.08
JUL	dyes	4.44
JUL	alum	4.44
JUL	livestock	4.44
JUR	horses	2.66123
JUR	cotton	2.46123
JUR	legumes	2.46123
JUR	wheat	2.19775
JUS	lumber	5.83043
JUS	iron	2.38144
JUS	fur	2.38144
JUX	dyes	2.42083
JWR	lumber	5.04
KAB	fish	5.04
KAB	stone	2.52
KAB	cotton	2.52
KAB	rice	2.52
KAB	livestock	2.52
KAB	fruit	2.52
KAG	iron	0.49934
KAL	legumes	2.42106
KAM	fish	2.62319
KAN	dyes	5.08228
KAN	rice	5.08228
KAN	pottery	4.09282
KAN	slaves_goods	4.05282
KAN	jewelry	2.22905
KAN	furniture	2.04947
KAN	cloth	2.02641
KAN	paper	2.02641
KAN	leather	2.02641
KAN	weaponry	1.63712
KAN	glass	1.5198
KAN	fine_cloth	1.23584
KAN	masonry	1.16181
KAN	tools	1.0232
KAN	books	0.61791
KAQ	cocoa	2.42096
KAQ	chili	2.42096
KAR	livestock	9.94416
KAR	horses	7.45812
KAR	clay	7.45812
KAR	lumber	7.45812
KAR	wool	7.45812
KAR	iron	4.97208
KAR	wine	4.97208
KAR	slaves_goods	3.67183
KAR	sand	2.48604
KAR	silver	2.48604
KAR	stone	2.48604
KAR	silk	2.48604
KAR	dyes	2.48604
KAR	fiber_crops	2.48604
KAR	salt	2.48604
KAR	saltpeter	2.48604
KAR	alum	2.48604
KAR	cotton	2.48604
KAR	wild_game	2.48604
KAR	wheat	2.48604
KAR	legumes	2.48604
KAR	beeswax	2.48604
KAR	cloth	2.01474
KAR	pottery	1.83591
KAR	tools	1.10154
KAR	jewelry	0.99989
KAR	masonry	0.91795
KAR	paper	0.90901
KAR	furniture	0.90901
KAR	glass	0.68175
KAR	books	0.27269
KAS	wild_game	5.76
KAS	stone	2.48
KAS	legumes	2.48
KBD	silver	6.85908
KBD	lumber	4.57272
KBD	olives	4.57272
KBD	slaves_goods	2.61331
KBD	rice	2.28636
KBD	wheat	2.18636
KBD	pottery	1.3199
KBD	tools	1.30665
KBD	masonry	0.65332
KBD	weaponry	0.52603
KBK	iron	0.48822
KBO	livestock	15.25674
KBO	rice	12.71395
KBO	millet	12.71395
KBO	salt	7.62837
KBO	cotton	7.62837
KBO	sand	5.08558
KBO	fish	5.08558
KBO	leather	4.11633
KBO	fruit	2.54279
KBO	wheat	2.34279
KBO	pottery	2.00793
KBO	masonry	1.48641
KBO	fine_cloth	1.03711
KBO	tools	0.43831
KBO	weaponry	0.284
KBO	slaves_goods	0.27396
KBR	rice	2.52
KCH	lumber	7.44
KCH	wool	4.96
KCH	wheat	4.96
KCH	millet	4.96
KCH	wild_game	2.88
KCH	iron	2.48
KCH	fiber_crops	2.48
KCH	medicaments	2.48
KCH	legumes	2.48
KCH	livestock	2.48
KCN	silver	2.48
KCN	lead	2.48
KDO	lumber	0.99196
KDU	fish	10.08
KDU	livestock	10.08
KED	horses	2.42329
KED	lumber	2.42329
KED	rice	2.42329
KEE	horses	2.42335
KEE	millet	2.42335
KEL	livestock	4.4858
KEL	wheat	2.4429
KEL	saffron	2.2429
KEL	wool	2.2429
KEL	fruit	2.2429
KER	gems	1.52152
KET	millet	2.54087
KGK	tools	0.9878
KGK	iron	0.59268
KGK	lumber	0.46303
KGR	wild_game	10.08
KGR	lumber	7.56
KHF	silk	2.18286
KHF	sugar	2.18286
KHF	wool	2.18286
KHG	livestock	4.8429
KHG	stone	4.06477
KHM	lumber	68.6536
KHM	rice	66.49857
KHM	fish	34.48074
KHM	fiber_crops	22.16619
KHM	fruit	19.70328
KHM	legumes	17.24037
KHM	pottery	17.07989
KHM	millet	16.89924
KHM	paper	14.69857
KHM	incense	12.31455
KHM	medicaments	12.31455
KHM	fine_cloth	11.68803
KHM	weaponry	11.55405
KHM	horses	9.85164
KHM	clay	9.85164
KHM	dyes	9.85164
KHM	pearls	9.85164
KHM	marble	9.85164
KHM	livestock	9.85164
KHM	furniture	9.48975
KHM	masonry	9.42126
KHM	tools	9.36147
KHM	leather	8.77604
KHM	beer	7.65289
KHM	elephants	7.38873
KHM	gems	6.94786
KHM	wild_game	5.72582
KHM	sand	5.68328
KHM	stone	5.51143
KHM	cloth	5.21447
KHM	iron	4.92582
KHM	salt	4.92582
KHM	cotton	4.92582
KHM	ivory	3.90847
KHM	coal	2.46291
KHM	copper	2.46291
KHM	silk	2.46291
KHM	alum	2.46291
KHM	sugar	2.46291
KHM	wool	2.46291
KHM	jewelry	2.28609
KHM	liquor	2.25775
KHM	wine	2.24383
KHM	tar	1.69921
KHM	glass	1.5587
KHM	books	0.62348
KHN	wild_game	7.3287
KHN	livestock	7.3287
KHN	clay	2.4429
KHN	sand	2.4429
KHN	iron	2.4429
KHN	salt	2.4429
KHN	wool	2.4429
KHN	legumes	2.4429
KHN	fruit	2.4429
KHR	millet	10.17228
KHR	elephants	5.08614
KHS	wild_game	22.88727
KHS	livestock	20.34424
KHS	wool	15.25818
KHS	lumber	12.71515
KHS	cotton	12.71515
KHS	iron	5.08606
KHS	stone	5.08606
KHT	fruit	18.49296
KHT	livestock	11.5331
KHT	wild_game	4.57324
KHT	saffron	4.37324
KHT	sand	4.34779
KHT	beeswax	2.38662
KHT	copper	2.18662
KHT	silk	2.18662
KHT	wool	1.67212
KHU	dyes	2.38286
KHU	fiber_crops	2.38286
KHU	wool	2.38286
KHU	livestock	2.38286
KHU	fruit	2.38286
KHU	wheat	2.18286
KHZ	livestock	4.8858
KHZ	iron	2.4429
KHZ	wool	2.4429
KHZ	fish	2.4429
KHZ	wheat	2.2429
KIC	salt	4.84582
KIC	stone	2.42291
KIC	gems	2.42291
KIC	beeswax	2.42291
KIC	masonry	0.69194
KIC	weaponry	0.55028
KIC	fine_cloth	0.12589
KID	horses	2.36327
KID	wheat	2.36327
KID	beeswax	2.36327
KIE	livestock	28.56
KIE	fiber_crops	23.8
KIE	wheat	23.8
KIE	clay	16.66
KIE	wool	16.66
KIE	millet	14.28
KIE	legumes	14.28
KIE	horses	9.52
KIE	coal	9.52
KIE	wild_game	8.34
KIE	liquor	7.85684
KIE	lumber	7.14
KIE	fruit	7.14
KIE	amber	4.76
KIE	fur	4.76
KIE	weaponry	3.94471
KIE	cloth	3.78514
KIE	pottery	3.70836
KIE	leather	3.66102
KIE	beer	3.58514
KIE	tools	3.58514
KIE	glass	2.68884
KIE	iron	2.38
KIE	medicaments	2.38
KIE	saltpeter	2.38
KIE	fish	2.38
KIE	beeswax	2.38
KIE	masonry	1.86465
KIL	wine	9.44572
KIL	olives	4.72286
KIL	lumber	2.36143
KIM	lumber	2.10728
KIM	livestock	0.5641
KIR	clay	2.22
KIR	livestock	2.22
KIT	beeswax	7.6287
KIT	livestock	5.0858
KIT	lumber	2.5429
KIT	cotton	2.5429
KJA	rice	7.62423
KJA	livestock	7.62423
KJA	fiber_crops	5.08282
KJA	sugar	5.08282
KJA	fruit	5.08282
KKA	legumes	8.46441
KKA	wild_game	3.38841
KKA	lumber	2.57643
KKA	fruit	1.08342
KKG	millet	2.42317
KKG	livestock	2.42317
KKL	livestock	4.56572
KKL	horses	2.18286
KKL	legumes	2.18286
KKR	lumber	40.65872
KKR	iron	12.70585
KKR	elephants	10.16468
KKR	wild_game	10.16468
KKW	iron	0.10341
KLA	wheat	2.32145
KLA	legumes	2.27022
KLB	fruit	14.04
KLB	livestock	4.68
KLB	wheat	4.28
KLB	leather	2.12795
KLB	cloth	2.02269
KLB	tools	2.02269
KLB	fine_cloth	1.2136
KLB	masonry	0.88921
KLB	paper	0.5147
KLE	wool	6.66
KLE	wheat	4.44
KLH	iron	10.17224
KLH	rice	10.17224
KLH	lumber	7.62918
KLH	dyes	5.08612
KLI	livestock	12.6
KLN	wheat	5.16
KLN	fiber_crops	2.58
KLR	lumber	2.22145
KLR	wild_game	2.22145
KLR	wheat	2.22145
KLR	livestock	2.22145
KLS	lumber	2.42102
KLT	pepper	12.6
KLT	sand	10.08
KLU	livestock	5.04
KLU	wool	2.52
KLW	silk	2.42145
KLW	wild_game	2.42145
KLW	livestock	2.42145
KLW	beeswax	2.42145
KMA	lumber	20.34344
KMA	elephants	15.25758
KMA	ivory	12.71465
KMA	cotton	7.62879
KMA	livestock	7.62879
KMA	weaponry	5.87535
KMA	clay	5.08586
KMA	fruit	5.08586
KMA	cloth	4.12159
KMA	paper	3.84843
KMA	tools	3.75737
KMA	slaves_goods	3.68453
KMA	fine_cloth	3.00587
KMA	masonry	2.37111
KMA	books	0.57087
KMA	jewelry	0.41215
KML	fruit	1.35673
KMM	lumber	2.2
KMM	salt	2.2
KMM	fish	2.2
KMN	wool	12.6
KMN	lumber	10.08
KMN	fruit	10.08
KMN	wild_game	7.56
KMN	livestock	7.56
KMP	medicaments	2.12
KMP	beer	1.58889
KMP	cloth	1.58342
KMP	paper	1.58342
KMP	pottery	1.58342
KMP	masonry	0.7917
KMP	glass	0.78699
KMP	leather	0.78699
KMP	weaponry	0.63335
KMP	tools	0.39584
KNA	cotton	2.53106
KNA	wool	2.53106
KNA	livestock	2.53106
KNE	iron	0.4909
KNG	saffron	2.42124
KNG	leather	1.54375
KNG	pottery	1.48504
KNG	fine_cloth	0.92622
KNG	masonry	0.77186
KNI	fish	4.44
KNI	naval_supplies	0.73141
KNI	cloth	0.73141
KNI	paper	0.73141
KNI	pottery	0.73141
KNI	glass	0.54855
KNI	tools	0.43884
KNI	masonry	0.3657
KNK	wild_game	5.0823
KNK	rice	5.0823
KNO	iron	0.48854
KNW	fish	2.42101
KNW	millet	1.94043
KNW	beeswax	1.57127
KNW	lumber	1.54217
KNZ	wine	2.08
KNZ	cloth	1.4073
KNZ	paper	1.4073
KNZ	pottery	1.4073
KNZ	masonry	0.70364
KNZ	weaponry	0.5629
KNZ	tools	0.35182
KOK	lumber	0.3856
KOL	beer	10.19844
KOL	lead	6.6
KOL	fur	6.6
KOL	weaponry	5.85907
KOL	pottery	5.85907
KOL	sand	4.4
KOL	fiber_crops	4.4
KOL	wheat	4.4
KOL	millet	4.4
KOL	paper	3.93075
KOL	glass	3.78075
KOL	cloth	3.78075
KOL	tools	2.99227
KOL	masonry	2.92953
KOL	wild_game	2.6
KOL	jewelry	2.24215
KOL	livestock	2.2
KOL	liquor	2.03832
KOL	furniture	2.03832
KOL	leather	1.74243
KOL	dyes	0.61149
KOL	books	0.61149
KOR	rice	72.64292
KOR	fish	58.583
KOR	legumes	39.83644
KOR	pottery	23.86293
KOR	weaponry	23.83306
KOR	iron	23.4332
KOR	paper	22.23598
KOR	coal	21.08988
KOR	copper	18.74656
KOR	goods_gold	18.74656
KOR	silk	18.74656
KOR	lumber	18.74656
KOR	pepper	16.40324
KOR	cotton	16.40324
KOR	millet	16.40324
KOR	beer	15.39526
KOR	tea	14.05992
KOR	livestock	14.05992
KOR	tools	13.90296
KOR	leather	13.18151
KOR	masonry	11.92542
KOR	sand	11.7166
KOR	silver	11.7166
KOR	medicaments	11.7166
KOR	liquor	10.6377
KOR	wine	10.63601
KOR	furniture	10.44333
KOR	glass	10.2071
KOR	stone	9.37328
KOR	salt	9.37328
KOR	pearls	7.02996
KOR	beeswax	7.02996
KOR	cloth	4.90904
KOR	clay	4.68664
KOR	incense	4.68664
KOR	gems	4.68664
KOR	books	3.09306
KOR	horses	2.34332
KOR	lead	2.34332
KOR	dyes	2.34332
KOR	amber	2.34332
KOR	alum	2.34332
KOR	wool	2.34332
KOR	fur	2.34332
KOR	naval_supplies	1.61296
KOR	jewelry	1.47468
KOS	wild_game	5.80664
KOS	livestock	5.00664
KOS	stone	2.50332
KOS	lumber	2.50332
KOS	wool	2.50332
KOS	fur	2.50332
KOS	millet	2.50332
KOU	iron	1.07148
KOU	tools	0.92028
KOU	lumber	0.40955
KOW	lumber	4.84202
KOW	maize	2.82101
KOW	wild_game	0.9837
KOZ	iron	0.52684
KPL	livestock	20.16
KPL	fish	17.64
KPL	pearls	12.6
KPL	saltpeter	12.6
KPL	iron	10.08
KPL	incense	10.08
KPL	cotton	10.08
KPL	fruit	10.08
KPL	beer	8.97946
KPL	jewelry	6.51654
KPL	tools	6.4421
KPL	paper	5.87235
KPL	cloth	4.69788
KPL	fine_cloth	4.69786
KPL	masonry	3.70583
KPL	weaponry	3.59176
KPL	glass	3.20167
KPL	naval_supplies	2.63518
KPL	books	0.86375
KRA	iron	0.9797
KRD	iron	7.45968
KRD	copper	7.45968
KRD	alum	7.45968
KRD	wheat	7.45968
KRD	legumes	7.45968
KRD	wild_game	4.97312
KRD	millet	4.97312
KRD	slaves_goods	3.37249
KRD	clay	2.48656
KRD	lumber	2.48656
KRD	cotton	2.48656
KRD	fish	2.48656
KRD	olives	2.48656
KRD	pottery	1.82875
KRD	leather	1.69237
KRD	weaponry	1.68624
KRD	tools	1.10436
KRD	masonry	0.92648
KRI	lumber	2.22333
KRI	livestock	2.22333
KRK	clay	2.53107
KRK	sand	2.53107
KRK	livestock	2.53107
KRM	fruit	14.17986
KRM	wool	11.81655
KRM	livestock	9.45324
KRM	sand	4.72662
KRM	copper	4.72662
KRM	cotton	4.72662
KRM	goods_gold	2.36331
KRM	silver	2.36331
KRM	dyes	2.36331
KRM	fiber_crops	2.36331
KRM	medicaments	2.36331
KRM	wine	2.36331
KRM	wild_game	2.36331
KRM	legumes	2.36331
KRM	lead	2.05172
KRP	lumber	7.11051
KRP	sand	2.42141
KRP	coal	2.42141
KRP	pearls	2.42141
KRP	goods_gold	1.61444
KRT	wool	10.81655
KRT	livestock	8.85324
KRT	fruit	8.85324
KRT	wheat	6.48993
KRT	beeswax	6.48993
KRT	copper	4.32662
KRT	iron	3.5563
KRT	tools	2.45053
KRT	saffron	2.36331
KRT	sugar	2.36331
KRT	pottery	2.23303
KRT	slaves_goods	2.21128
KRT	stone	2.16331
KRT	silk	2.16331
KRT	marble	2.16331
KRT	wild_game	2.16331
KRT	rice	2.16331
KRT	salt	2.04953
KRT	lead	1.92977
KRT	masonry	1.11651
KRT	cloth	1.10564
KRT	paper	1.10564
KRT	leather	1.10564
KRT	furniture	1.10564
KRT	tin	1.10311
KRT	fine_cloth	0.88449
KRT	glass	0.82922
KRT	weaponry	0.44224
KRT	books	0.33168
KSA	clay	2.16331
KSA	wool	2.16331
KSA	livestock	2.16331
KSH	silk	10.08
KSH	beer	9.22723
KSH	wool	7.56
KSH	glass	6.46506
KSH	cloth	6.18388
KSH	leather	5.97897
KSH	jewelry	5.92005
KSH	tools	5.63743
KSH	fine_cloth	4.89244
KSH	masonry	3.55754
KSH	paper	2.81871
KSH	pepper	2.52
KSH	wild_game	2.52
KSH	millet	2.52
KSH	livestock	2.52
KSH	weaponry	2.29745
KSH	books	0.82921
KSI	lumber	1.86028
KSN	tools	0.92028
KSN	iron	0.55216
KSW	livestock	5.04
KSW	wool	2.52
KSW	legumes	2.52
KTB	iron	2.08562
KTB	lumber	1.47349
KTB	tools	0.87528
KTG	millet	2.42286
KTL	lumber	5.04
KTN	pepper	10.08
KTS	wild_game	5.88232
KTS	slaves_goods	3.57073
KTS	cotton	2.54116
KTS	millet	2.54116
KTS	jewelry	1.96389
KTS	cloth	1.96157
KTS	paper	1.78536
KTS	furniture	1.78536
KTS	glass	1.33901
KTS	pottery	0.97375
KTS	leather	0.94901
KTS	books	0.5356
KTS	fine_cloth	0.17853
KTT	wheat	4.68
KTT	wild_game	2.84
KTT	horses	2.64
KTT	legumes	2.44
KTU	wild_game	25.4299
KTU	livestock	12.71495
KTU	marble	5.08598
KTW	fiber_crops	2.22333
KTW	medicaments	2.22333
KTW	livestock	2.22333
KTZ	beeswax	4.44
KTZ	lead	2.22
KUR	clay	2
KUR	amber	2
KUS	cocoa	2.421
KUS	fiber_crops	2.421
KUS	cotton	2.421
KUS	beeswax	2.421
KUS	pottery	0.83374
KUS	weaponry	0.59946
KUS	masonry	0.59114
KUT	millet	27.72
KUT	salt	25.2
KUT	pearls	12.6
KUT	cotton	12.6
KUT	fish	10.08
KYA	pepper	10.08
KYB	livestock	4.32
KYB	millet	2.16
KYB	weaponry	0.21291
KZK	lumber	2.48
LAC	gems	9.72356
LAC	amber	2.43089
LAM	fish	5.04
LAN	coal	4.64
LAN	sand	2.32
LAN	iron	2.32
LAN	wool	2.32
LAN	livestock	2.32
LAN	fruit	2.32
LAU	wool	6.66
LAV	lumber	14.4
LAV	clay	7.2
LAV	fiber_crops	7.2
LAV	millet	7.2
LAV	paper	2.93227
LAV	pottery	2.9213
LAV	cloth	2.34581
LAV	fine_cloth	2.14071
LAV	masonry	1.46613
LAV	beer	1.44382
LAV	furniture	1.42373
LAV	weaponry	1.35564
LAV	tools	0.79507
LBB	wool	2.2
LBO	wild_game	2.82238
LBV	wheat	8.88
LBV	livestock	8.88
LBV	wild_game	7.86
LBV	wool	6.66
LBV	legumes	6.66
LBV	fruit	6.66
LBV	medicaments	4.44
LBV	millet	4.44
LBV	clay	2.22
LBV	lumber	2.22
LBV	fur	2.22
LCA	iron	2.24
LCA	livestock	2.24
LCK	wheat	7.08993
LCK	iron	2.36331
LCK	stone	2.36331
LCK	tin	2.36331
LCK	lumber	2.36331
LCK	wool	2.36331
LCK	legumes	2.36331
LCK	livestock	2.36331
LCK	beeswax	2.36331
LCU	fiber_crops	2.08
LCU	weaponry	0.46262
LCZ	sand	5.2
LCZ	horses	2.6
LCZ	iron	2.6
LCZ	legumes	2.6
LDA	millet	2.08
LDA	weaponry	1.53522
LDA	glass	1.53522
LDA	cloth	1.53522
LDA	paper	1.53522
LDA	leather	1.53522
LDA	pottery	0.76756
LDA	masonry	0.38378
LDB	wool	11.1
LDB	stone	8.88
LDB	coal	6.66
LDB	wheat	6.66
LDB	fiber_crops	4.44
LDB	legumes	4.44
LDB	beer	3.22118
LDB	beeswax	2.22
LDB	paper	1.71255
LDB	weaponry	1.59489
LDB	cloth	1.59489
LDB	leather	1.59489
LDB	pottery	1.59489
LDB	tools	0.95693
LDB	glass	0.84527
LDB	masonry	0.79744
LEI	fish	1.06201
LEU	wild_game	2.62
LGC	beeswax	5.16
LGC	goods_gold	2.58
LGC	lumber	2.58
LGE	lumber	2.42104
LGE	cloves	2.42104
LGK	lumber	7.26363
LGK	fish	4.84242
LGK	medicaments	2.42121
LGK	sugar	2.42121
LGK	rice	2.42121
LGK	beeswax	2.40305
LGQ	horses	2.50882
LGT	livestock	12
LGT	wild_game	5.6
LGT	wool	2.4
LGZ	pottery	2.93064
LGZ	fur	2.42145
LGZ	livestock	2.42145
LGZ	leather	1.52913
LGZ	paper	1.46531
LGZ	masonry	1.46531
LGZ	wine	1.45035
LGZ	beer	1.45035
LGZ	fine_cloth	1.25688
LGZ	weaponry	0.58013
LGZ	tools	0.36258
LGZ	dyes	0.29006
LHJ	rice	4.72286
LHL	wool	2.52
LHL	livestock	2.52
LIC	legumes	6.66
LIE	saltpeter	6.6
LIE	cloth	3.60763
LIE	marble	2.2
LIE	livestock	2.2
LIE	jewelry	1.96579
LIE	weaponry	1.78709
LIE	paper	1.78709
LIE	pottery	1.78709
LIE	fine_cloth	1.25095
LIE	beer	0.89425
LIE	masonry	0.89354
LIE	tools	0.5357
LIG	lumber	12.10575
LIG	tin	4.8423
LIG	wild_game	2.82115
LIG	fish	2.79695
LIG	sand	2.42115
LIG	salt	2.42115
LIG	elephants	2.42115
LIG	fruit	2.42115
LIG	beeswax	2.42115
LIM	lead	2.02
LIT	lumber	41.2513
LIT	fur	27.2342
LIT	millet	27.0342
LIT	wild_game	23.82565
LIT	livestock	22.2285
LIT	wheat	16.01995
LIT	legumes	15.81995
LIT	fiber_crops	15.61995
LIT	wool	11.21425
LIT	beer	10.69269
LIT	pottery	10.43818
