tag	chinese_name
smolensk	斯摩棱斯克
smolenskoye	斯摩棱斯科耶
smolyan	斯莫梁
smyrna	士麦那
snasa	斯诺萨
sniatyn	斯尼亚滕
snovsk	斯诺夫斯克
soba	索巴
sochaczew	索哈切夫
soddo	索多
soderala	索德拉拉
soderbarke	瑟德巴尔克
soderkoping	瑟德雪平
sodertalje	南泰利耶
soest	索斯特
sofala	索法拉
sofiivka	索菲伊夫卡
soghan	索甘
sogndal	松达尔
sogra	索格拉
sogut	瑟于特
sohagpur	索哈格普尔
sohra	索赫拉
sohrevard	索赫雷瓦尔德
sohrfiruzan	索赫菲鲁赞
soikino	索伊基诺
soissons	苏瓦松
sojas	索贾斯
sok	索克
sokal	索卡尔
sokilets	索基列茨
sokna	索克纳
soko_grad	索科格勒
sokolka	索库乌卡
sokolo	索科洛
sokolow	索科武夫
sokota	索科塔
sokoto	索科托
solatunum	索拉图努姆
soldaia	索尔达亚
sol_galichskaya	索尔加利奇斯卡亚
soli	索利
solikamsk	索利卡姆斯克
solimandungan	索利曼敦甘
solingen	索林根
solkhat	索尔哈特
solok	索洛克
solothurn	索洛图恩
solovtsovo	索洛夫佐沃
solt	索尔特
soltaniyeh	苏丹尼耶
soltau	索尔陶
soltobe	索尔托别
soltsy	索尔齐
soltsy_kirishi	索尔齐基里希
soltyn	索尔廷
sol_velikaya	索尔韦利卡亚
solvesborg	瑟尔维斯堡
soma	索马
somaleh	索马莱
somana	索马纳
somnath	索姆纳特
somogyvar	绍莫吉瓦尔
sonaly	索纳利
sonamiani	索纳米亚尼
sonargaon	索纳尔冈
soncino	松奇诺
sonda	宋达
sonda_karnataka	宋达卡纳塔克
sondeled	桑德勒德
sondershausen	松德斯豪森
sondor	松多尔
sonepur	索内普尔
sonepur_bihar	索内普尔比哈尔
song_be	双碑
song_khwae	宋葵
songming	嵩明
songo_mnara	松戈姆纳拉
songxi	嵩县
songyang	松阳
songzhou	松州
songzhou_songpan	松州松潘
songzhou_songzhou	松州松州
songzi	松滋
sonhat	松哈特
sonisa	索尼萨
son_la	山罗
sonod	索诺德
sonqor	松科尔
sontang	松唐
sonthofen	松特霍芬
soo	苏
soonpur	孙普尔
sopron	肖普朗
sora	索拉
soras	索拉斯
sordavala	索尔达瓦拉
sorgono	索尔戈诺
sorgun	索尔贡
sori	索里
soria	索里亚
sorin_nuur	索林淖尔
sorkam	索尔卡姆
soroca	索罗卡
sorochinskaya	索罗钦斯卡亚
sorokogne	索罗科格涅
sos	索斯
sosnovy_ostrov	索斯诺维岛
sosnytsia	索斯尼齐亚
sosola	索索拉
sosso	索索
sotk	索特克
sotuta	索图塔
souk_el_arba	苏克埃尔阿尔巴
souma	苏马
soumpi	苏姆皮
sousse	苏塞
southampton	南安普顿
sozak	索扎克
sozopol	索佐波尔
spalding	斯波尔丁
spas_na_kholmu	霍尔姆山斯帕斯
spasskoye	斯帕斯科耶
spasskoye_lyskovo	斯帕斯科耶雷斯科沃
speyer	施派尔
spilimbergo	斯皮林贝戈
spirkovo	斯皮尔科沃
spitak	斯皮塔克
spittal	施皮塔尔
split	斯普利特
spoleto	斯波莱托
sporades	斯波拉泽斯
spremberg	施普雷姆贝格
sra_luang	銮沙
srb	斯尔布
srebrenica	斯雷布雷尼察
srebrenik	斯雷布雷尼克
sredets	斯雷代茨
srednyaya_akhtuba	斯列德尼亚亚阿赫图巴
sreepur	斯里普尔
srem	斯雷姆
sremska_mitrovica	斯雷姆斯卡米特罗维察
sretenskoe	斯列坚斯科耶
srey_sarchhor	斯雷萨乔
srigangapatna	斯里甘加帕特纳
srinagar	斯利那加
srinagar_garhwal	斯利那加加瓦尔
sringeri	斯里恩盖里
sripura	斯里普拉
srirangam	斯里兰格姆
srisailam	斯里赛拉姆
sri_satchanalai	斯里萨差纳莱
sri_thep	斯里贴
sroda_slaska	斯罗达希隆斯卡
sroda_wielkopolska	斯罗达维尔科波尔斯卡
srok_khleang	斯洛克良
stade	施塔德
stafford	斯塔福德
st_affrique	圣阿夫里克
st_aignan	圣艾尼昂
stalac	斯塔拉茨
st_albans	圣奥尔本斯
st_ambroix	圣昂布鲁瓦
st_andrews	圣安德鲁斯
stanimaka	斯塔尼马卡
stanitsa_kokchetavskaya	科克切塔夫斯卡亚斯坦尼察
staraya_kulatka	旧库拉特卡
staraya_ladoga	旧拉多加
staraya_mayna	旧迈纳
staraya_russa	旧鲁萨
staraya_ryazan	旧梁赞
starobin	斯塔罗宾
starodub_on_the_klyazma	克利亚济马河畔旧杜布
starodub_siverskyi	谢韦尔斯基旧杜布
starodub_votsky	沃茨基旧杜布
starominskaya	旧明斯卡亚
staropolye	旧波列
staroye	旧耶
staroyuryevo	旧尤里耶沃
staryi_amanak	旧阿马纳克
stary_tekov	旧特科夫
staryya_darohi	旧多罗吉
stavanger	斯塔万格
stavelot	斯塔沃洛
stavoren	斯塔沃伦
stavropol	斯塔夫罗波尔
stavropol_na_volge	伏尔加河畔斯塔夫罗波尔
st_calais	圣卡莱
stefanesti	斯特凡内什蒂
stefani	斯特法尼
steigen	施泰根
steinburg	施泰因堡
steinfeld	施泰因费尔德
steinkjer	斯坦克耶尔
stelty	斯特尔蒂
stendal	施滕达尔
stepan	斯捷潘
stepanenki	斯捷帕年基
stepanevka	斯捷帕涅夫卡
sterlibashevo	斯捷尔利巴舍沃
sterlitamak	斯捷尔利塔马克
sterzing	斯泰尔青
stettin	斯德丁
steyr	施泰尔
stezyca	斯泰日察
st_francois_mts	圣弗朗索瓦山
st_gallen	圣加仑
st_georgen	圣格奥尔根
st_gerand	圣热朗
stipon	斯蒂蓬
stirling	斯特林
st_jean_dangely	圣让当热利
st_johann	圣约翰
stjordal	斯约达尔
st_leonard	圣莱昂纳德
st_martin	圣马丁
stockach	施托克阿赫
stockholm	斯德哥尔摩
stockton	斯托克顿
stodolichi	斯托多利奇
sto_domingo_silos	圣多明戈西洛斯
stoke	斯托克
stolin	斯托林
stomio	斯托米奥
stonehaven	斯通黑文
stora_tuna	斯图拉图纳
stordal	斯托达尔
storen	斯托伦
stormarn	斯托尔马恩
storozhynets	斯托罗日内茨
stowbtsy	斯托尔布齐
st_pierre_de_moutier	圣皮埃尔德穆捷
st_pol_de_leon	圣保罗德莱昂
st_polten	圣珀尔滕
strabane	斯特拉班
stralsund	施特拉尔松德
stramba	斯特兰巴
strangnas	斯特兰奈斯
stranraer	斯特兰拉尔
strasbourg	斯特拉斯堡
stratford	斯特拉特福德
strathearn	斯特拉森
straubing	施特劳宾
straupe	斯特劳佩
strehaia	斯特雷哈亚
strelcha	斯特尔查
strelitz	施特雷利茨
streshyn	斯列申
stromstad	斯特伦斯塔德
strumica	斯特鲁米察
stryi	斯特雷
stryn	斯特林
strzelce_opolskie	奥波莱地区斯热尔采
st_sauveur	圣索沃尔
stung_treng	上丁
stuttgart	斯图加特
st_veit	圣法伊特
st_vith	圣菲特
suakin	萨瓦金suamox	苏阿莫克斯
suamox	梭磨
suamprabon	苏阿普拉邦
suan	苏安
subaytila	苏拜提拉
subi_islands	苏比群岛
suceava	苏恰瓦
suchilapan	苏奇拉潘
sudai	苏代
sudislavl	苏季斯拉夫尔
sudogda	苏多格达
sudzha	苏贾
suez	苏伊士
sufaynah	苏法伊纳
sugaur	苏高尔
sugeneb	苏格内布
sughar	苏加尔
sugut	苏古特
suhar	苏哈尔
suhut	苏胡特
sui	睢
suian	遂安
suichang	遂昌
suide	绥德
suidong	绥东
suining	遂宁
suining_jing	遂宁井
suining_pizhou	遂宁邳州
sui_pakistan	苏伊（巴基斯坦）
suiping	遂平
suixi	遂溪
suixian	随县
suiyang	绥阳
suiyang_guide	绥阳归德
sukadana	苏卡达纳
sukadana_lampung	苏卡达纳（楠榜）
suket	苏凯特
sukhma	苏克马
sukhnah	苏赫纳
sukhothai	素可泰
sukhumi	苏呼米
sukju	肃州
sukkur	苏库尔
suksun	苏克孙
sulaymaniyah	苏莱曼尼亚
sulechow	苏莱胡夫
suledal	苏勒达尔
sulkhari	苏尔哈里
sully	苏利
sulmona	苏尔莫纳
sultanonu	苏尔塔诺努
sultanpur	苏丹普尔
sultanpur_uttar_pradesh	苏丹普尔（北方邦）
sultanwind	苏丹温德
suluk	苏鲁克
suluklu	苏鲁克卢
suluntah	苏伦塔赫
sulusaray	苏卢萨雷
sulzbach	苏尔茨巴赫
sumbawa	松巴哇
sumedang	苏美丹
sumino	苏米诺
sumperk	松佩尔克
sumsky_posad	苏姆斯基波萨德
sumtiin	苏姆廷
sumy	苏梅
suna	苏纳
sunam	苏纳姆
suncheon	顺天
sunda_kelapa	巽他格拉巴
sundergarh	孙德尔加尔
sungai_jujuhan	双溪朱朱汉
sungai_lati	双溪拉蒂
sungai_penuh	双溪佩努赫
sunggari	松花江
sungurlu	孙古鲁
suning	肃宁
sunju	顺州
sunkoshi	孙戈西
sunndal	孙纳尔
sunnfjord	孙恩峡湾
sunnmore	孙恩默勒
suntou	笋头
suphanburi	素攀武里
suq	苏克
suq_al_ghinan	苏克阿尔吉南
suq_al_shuyukh	苏克舒尤赫
suqian	宿迁
sur	苏尔
sura	苏拉
surab	苏拉布
surabaya	泗水
surame	苏拉梅
suran	苏兰
surat	苏拉特
suratgarh	苏拉特加尔
suraz	苏拉日
surgut	苏尔古特
surigao	苏里高
suriig	苏里格
surmali	苏尔马利
surmene	苏尔梅内
suruc	苏鲁奇
susa	苏萨
susaco	苏萨科
susoh	苏索
susong	宿松
susurluk	苏苏尔卢克
sutara	苏塔拉
sutkent	苏特肯特
sutnga	苏特恩加
sutuko	苏图科
suure_jaani	苏雷亚尼
suwa	诹访
suwalki	苏瓦乌基
suwannaphum	素万那普
suwayda	苏韦达
suwon	水原
suxi	苏溪
suyunduk	苏云杜克
suzdal	苏兹达尔
suzhou	苏州
suzhou_fengyang	苏州凤阳
suzhou_gansu	肃州（甘肃）
suzu	珠洲
suzuka	铃鹿
suzun	苏孙
sveg	斯韦格
svencionys	斯文乔尼斯
svendborg	斯文堡
svietlahorsk	斯维特洛戈尔斯克
svinort	斯维诺特
svir	斯维里河
svir_beloozero	斯维里别洛奥泽罗
svislach	斯维斯拉奇
sviyazhsk	斯维亚日斯克
svoge	斯沃格
svrljig	斯尔利日格
swansea	斯旺西
swidnica	希维德尼察
swidwin	希维德温
swiecie	希维切
swinousjcie	希维诺乌伊希切
sya	西亚
syanno	夏诺
sychyovka	瑟乔夫卡
sycow	希库夫
sylhet	锡尔赫特
syracuse	锡拉库萨
systyg	瑟斯秋格
syun	休恩
syvlyush	瑟夫柳什
szabolcs	萨博尔奇
szadek	沙德克
szadzko	沙兹科
szamotuly	沙莫图维
szarvas	沙尔瓦什
szatmar	萨特马尔
szczytno	什奇特诺
szeged	塞格德
szolnok	索尔诺克
szombathely	松博特海伊
szprotawa	斯普罗塔瓦
szrensk	斯任斯克
szubin	舒宾
szydlowiec	希德沃维茨
tabalah	塔巴拉
tabarida	塔巴里达
tabarka	塔巴尔卡
tabas_al_tamr	塔巴斯阿尔塔姆尔
tabas_al_unnab	塔巴斯阿尔乌纳布
tabelbala	塔勒卜拉
tablat	塔卜拉特
tabo	塔博
tabon	塔邦
tabou_m	塔布
tabqah	塔卜卡
tabriz	大不里士
tabuk_arabia	塔布克（阿拉伯）
tabynsky	塔宾斯基
tacambaro	塔坎巴罗
tachibana	橘
tachov	塔霍夫
tada	多田
tadbaba	塔德巴巴
tadjoura	塔朱拉
tadla	塔德拉
tadmekka	塔德梅卡
tadmur	塔德穆尔
taegu	大邱
tafedna	塔费德纳
tafraout	塔夫拉乌特
tafresh	塔夫雷什
taft	塔夫特
taga	塔加
taganrog	塔甘罗格
tagata	形田
tagatay	塔加泰
tagawa	田川
taghaza	塔加扎
taghit	塔吉特
taghjijt	塔吉吉特
tagin	塔金
tagmadert	塔格马德尔特
tagmo_lingkha	塔莫灵卡
tahe	塔河
tahert	塔赫特
tahiltyn_khotgot	塔希尔廷霍特戈特
tahna	塔赫纳
taif	塔伊夫
taigong	太公
taigu	太谷
taihe	太和
taihe_dali	太和（大理）
taihe_taihe	太和（太和）
taihu	太湖
taikang	太康
taining	泰宁
taipengruodong	太平若洞
taiping	太平
taiping_jiangzhou	太平江州
taiping_ningguo	太平宁国
taipingzhuang	太平庄
taixing	泰兴
taizhou	泰州
taizhou_jurchen	泰州（女真）
taizz	塔伊兹
tajpur	塔吉普尔
tak	塔克
taka	高贺
takai	高井
takaichi	高市
takaki	高木
takakusa	高草
takam	塔卡姆
takano	高野
takaoka	高冈
takashima	高岛
takassaba	塔卡萨巴
takata	高田
takawng	塔冈
takden	塔克登
takestan	塔凯斯坦
takhilyn	塔希林
takhir	塔希尔
takht_e_soleyman	塔赫特苏莱曼
taki	多纪
taklung	塔克伦
taktsang	塔克桑
takua_pa	塔瓜帕
talacogon	塔拉科贡
tal_afar	塔勒阿费尔
talaha	塔拉哈
talaikhan_ata	塔莱汗阿塔
talak_burma	塔拉克（缅甸）
talang	塔朗
talang_mamak	塔朗马马克
talarn	塔拉恩
talas	塔拉斯
talata_mafara	塔拉塔马法拉
talavera_de_la_reina	塔拉韦拉德拉雷纳
taleqan	塔莱坎
talibon	塔利邦
talikota	塔利科塔
talitsa_yelets	塔利察（叶列茨）
taliwang	塔利旺
talkhir	塔勒希尔
tallinn	塔林
talman_boorj	塔尔曼布尔吉
talmas_ata	塔尔马斯阿塔
talmont	塔勒蒙
talok	塔洛克
talowski	塔洛夫斯基
taluhe	塔鲁河
talwandi	塔尔万迪
tama	多摩
tamacine	塔马辛
taman	塔曼
tamana	玉名
tamaroa	塔马罗阿
tamazaghrane	塔马扎格赫拉内
tambaga	坦巴加
tambov	坦波夫
tambusai	坦布赛
tam_dai	潭大
tamdegost	塔姆德戈斯特
tamdoult	塔姆杜尔特
tamdy	塔姆迪
tamentfoust	塔门特福斯特
tamiang	塔米昂
tamluk	塔姆卢克
tammisha	塔米沙
tamna	耽罗
tampu_machay	坦普马柴
tamrah	塔姆拉
tamsabulag	塔姆萨布拉格
tamsweg	塔姆斯韦格
tamtoc	塔姆托克
tamu	塔穆
tamura	田村
tamworth	塔姆沃思
tana	塔纳
tanah_putih	塔纳普蒂
tanahun	塔纳胡
tanalyk	塔纳雷克
tancarville	坦卡维尔
tanchang	坦昌
tancheng	郯城
tancitaro	坦西塔罗
tandang_sari	坦当萨里
tandur	坦杜尔
tanga	坦加
tangcheng	郯城
tangdan	汤丹
tanghe	唐河
tangier	丹吉尔
tangir	坦吉尔
tangkya	唐卡
tangxian	唐县
tangxing	唐兴
tangyi	唐邑
tangyin	汤阴
tanjay	坦贾伊
tanjin	滩尖
tanjung_balai	丹戎巴来
tanjung_palas	丹戎帕拉斯
tanjungpinang	丹戎槟榔
tanjungpura	丹戎普拉
tanjungpuri	丹戎普里
tank	坦克
tankular	坦库拉尔
tanomah	塔诺马
tansen	坦森
tansyk	坦瑟克
tantaricuy	坦塔里库伊
tanumah	塔努马
tanwakanwakaghe	坦瓦坎瓦卡格
taoudenni	陶代尼
taourirt	陶里尔特
taowen	陶文
taoyuan	桃源
taoyuan_huaian	桃源（淮安）
tapaktuan	塔帕克图安
taplejung	塔普勒琼
tara	塔拉
tarakan	塔拉坎
tarakanda	塔拉坎达
taranagar	塔拉纳加尔
tarankol	塔兰科尔
taranto	塔兰托
tarascon	塔拉斯孔
tarasp	塔拉斯普
tarazona	塔拉索纳
tarbeevka	塔尔别耶夫卡
tarbes	塔布
tarczyn	塔尔钦
targabatay	塔尔加巴泰
targim	塔吉姆
targoviste	特尔戈维什泰
targoviste_BUL	Targoviste Bul
targu_bengai	塔尔古本盖
targu_jiu	特尔古日乌
targu_lapusnei	塔尔古拉普什内
targul_saratii	塔尔古萨拉特
targu_mures	特尔古穆列什
targu_neamt	特尔古尼亚姆茨
targu_trotus	塔尔古特罗图什
tarhasi	塔尔哈西
tarhuna	塔胡纳
tarifa	塔里法
tarim	塔里木
tarinkot	塔林科特
tarki	塔尔基
tarnogsky_gorodok	塔尔诺格斯基戈罗多克
tarnovo	特尔诺沃
tarnow	塔尔努夫
tarom	塔罗姆
taroudant	塔鲁丹特
tarragona	塔拉戈纳
tarrana	塔拉纳
tarrega	塔雷加
tarsus	塔尔苏斯
tartas	塔塔斯
tartu	塔尔图
tartus	塔尔图斯
tarung	塔伦
tarusa	塔鲁萨
tarvagatai	塔尔瓦加泰
tases	塔塞斯
tashigang	塔希冈
ta_shwe_htan	塔瑞丹
taskala	塔什卡拉
taskayevo	塔斯卡耶沃
tas_kichu	塔什基楚
taskopru	塔什科普鲁
tasty	塔斯蒂
tasuktul	塔苏克图尔
tata	塔塔
tatahuitalpan	塔塔维塔尔潘
tata_MOR	Tata Mor
tataouine	塔塔温
tatartup	塔塔尔图普
tatau	塔陶
tatev	塔泰夫
tathlith	塔斯里特
tatrang	塔特朗
tatsinskaya	塔钦斯卡亚
tattaguine	塔塔吉纳
tatvan	塔特万
tatyshly	塔特什雷
tauberbischofsheim	陶伯比绍夫斯海姆
taubonto	陶邦托
taunat	陶纳特
taungdwingyi	东敦枝
taungoo	东吁
taungup	丹兑
taunton	陶顿
taurage	陶拉格
tavan	塔万
tavan_tolgoi	塔万托勒盖
tavas	塔瓦斯
tavastehus	塔瓦斯泰胡斯
tavdinsky_sloboda	塔夫金斯基斯洛博达
tavira	塔维拉
tavoy	土瓦
tavrenga	塔夫连加
tavsanli	塔夫尚勒
tawau	斗湖
taweisha	塔维沙
tawurgha	塔瓦尔加
taximaroa	塔希马罗阿
tayaccasa	塔亚卡萨
tayan	塔扬
taybah	塔伊巴
tayma	泰马
taytay	塔伊泰
taza	塔扎
tazirbu	塔齐尔布
taznakht	塔兹纳赫特
tazroute	塔兹鲁特
tazzarine	塔扎林
tbilisi	第比利斯
tbilisskaya	第比利斯卡亚
tboli	特博利
tboung_khmum	特邦克穆姆
tczew	特切夫
teayotlan	特阿约特兰
tebessa	特贝萨
tebourba	泰布尔巴
tecalco	特卡尔科
tecamachalco	特卡马查尔科
techiman	特奇曼
tecklenburg	特克伦堡
tecoanapa	特科阿纳帕
tecozautla	特科索特兰
tecpan	特克潘
tecuci	特库奇
tede	特德
tedelles	特德勒斯
tednest	特德内斯特
teel	提尔
tefelfelt	特费尔特
tegal	特加尔
tegeget	特格特
tegina	特吉纳
tehcha	特查
tehotihuacan	特奥蒂瓦坎
tehri	特赫里
tehuacan	特瓦坎
tehuantepec	特万特佩克
teiehonwahkhkwatha	泰洪瓦克瓦塔
teionontatatie	泰奥农塔蒂
tejend	捷詹
tekabket	特卡布凯特
tekeli	特凯利
tekman	泰克曼
tekouch	特库奇
telantunich	特兰图尼奇
telavi	泰拉维
telen	泰伦
teliagarhi	泰利亚加尔希
teligol	泰利戈尔
telmen	泰尔门
teloloapan	特洛洛阿潘
teltow	泰尔托
teluk_melano	特卢克梅拉诺
temascaltepec	特马斯卡尔特佩克
temasek	淡马锡
tembesha	特姆贝沙
tembesi	特姆贝西
temir	铁米尔
temir_baba	铁米尔巴巴
temirkhan_shura	铁米尔汗舒拉
temnikov	捷姆尼科夫
tempiopausania	坦皮奥保萨尼亚
templin	滕普林
temsamane	特姆萨曼
tenamaxtlan	特纳马克斯特兰
tenamitl	特纳米特
tenasserim	丹那沙林
tendukheda	滕杜凯达tendziogala	滕济奥加拉
tendziogala	坚吉奥加拉
tenenkou	泰宁库
tenes	特内斯
tengapani	滕加帕尼
tengchen	腾冲
tengchong	腾冲
tengdong	腾东
tenggarong	登加荣
tenggulang	滕古朗
tengiz	滕吉兹
tengrela	滕雷拉
tengxian	藤县
tenkasi	十卡西
tenkodogo	滕科多戈
tenochtitlan	特诺奇蒂特兰
tenteksor	坚捷克索尔
teocak	特奥查克
teotenanco	特奥特南科
teotitlan	特奥蒂特兰
teozacualco	特奥萨夸尔科
tepactitlan	特帕克蒂特兰
tepecoacuilco	特佩科阿奎尔科
tepeticpac	特佩蒂克帕克
tepexi	特佩希
tepeyacac	特佩亚卡克
tepeyahualco	特佩亚瓦尔科
tepla	泰普拉
teplyk	捷普利克
teqali	特卡利
teramo	泰拉莫
terbuny	捷尔布内
tercan	泰尔詹
terebovlia	捷列博夫利亚
terek	捷列克
terekli_mekteb	捷列克利梅克捷布
terekti	捷列克季
tereshka	捷列什卡
tereshkovichy	捷列什科维奇
terme	泰尔梅
termez	铁尔梅兹
termini	泰尔米尼
ternate	特尔纳特
ternivka	捷尔尼夫卡
ternopil	捷尔诺波尔
terracina	泰拉奇纳
terralba	泰拉尔巴
terranova_pausania	泰拉诺瓦保萨尼亚
terranovasic	泰拉诺瓦西奇
terrassa	塔拉萨
terrest	泰雷斯特
teruel	特鲁埃尔
tervenichi	捷尔韦尼奇
tes	特斯
tesechoacan	特塞乔阿坎
tesenei	特塞内伊
teshevka	捷舍夫卡
tesin	捷辛
tesov	捷索夫
tessala	泰萨拉
tessawa	泰萨瓦
tessit	泰西特
tetela	特特拉
tetellan	特特兰
tetouan	得土安
tetovo	泰托沃
tetyushi	捷秋希
tetzapotitlan	特萨波蒂特兰
tetzcoco	特斯科科
teulinchan	特林查恩
teutila	特蒂拉
tevsh_uul	特夫舒山
tewo	卓尼
texistepec	特西斯特佩克
teypana	特帕纳
teyuna	泰尤纳
tezerghe	泰泽尔盖
teziutlan	特西乌特兰
tezpur	特兹普尔
thadij	萨迪杰
thadiq	萨迪克
thagaste	塔加斯特
thagia	塔吉亚
thai_binh	太平
thai_nguyen	太原
thakhek	他曲
thala	塔拉
thalang	塔朗
thalassery	塔拉塞里
thal_daman	塔尔达曼
thalisain	塔利赛恩
thalner	塔尔内尔
thammarat	探玛拉
thandaunggyi	丹当基
thandwe	丹兑
thanesar	塔内萨尔
thang_long	升龙
thanh_hoa	清化
thanjavur	坦贾武尔
thanlyin	丹林
than_u_ge	丹乌格
tharrawaddy	达拉瓦底
thasos	萨索斯
that_nguyen	达原
thaton	直通
tha_tong	大同
that_phanom	那拍侬
thatta	塔达
thaungdut	陶恩杜特
thawe	塔韦
thayet	达耶
thayetchaung	达耶琼
thebes	底比斯
the_hague	海牙
theodoro	西奥多罗
thessaloniki	塞萨洛尼基
thetford	塞特福德
thien_quan	天关
thien_truong	天长
thiers	蒂耶尔
thiesi	蒂耶西
thiladhunmathi_atoll	蒂拉杜马蒂环礁
thilogne	蒂洛涅
thimpu	廷布
thingvellir	辛格韦利尔
thionville	蒂永维尔
thiruvananthapuram	特里凡得琅
thisted	提斯特
thiviers	蒂维耶
tho	化
tho_hoang	化皇
thoire	图瓦尔
thondi	通迪
thoothukudi	杜蒂戈林
thouars	图阿尔
thoubal	图巴尔
thoulakhom	胡拉孔
thrissur	特里苏尔
thuan_binh	顺平
thuan_chau	顺州
thula	图拉
thun	图恩
thung_samrit	通三立
thung_yang	通央
thurso	瑟索
thu_vat	收物
thuy_vi	水渭
tianchang	天长
tiancheng	天成
tianping	天平
tiantai	天台
tianzhou	天州
tianzhu	天柱
tiaoxian	条县
tichit	提希特
ticonderoga	提康德罗加
tidah	提达
tidjikja	提季克贾
tidore	蒂多雷
tidsi	提德西
tiebele	蒂贝莱
tiel	蒂尔
tieling	铁岭
tierp	蒂尔普
tiffech	提费赫
tighina	蒂吉纳
tijis	提日斯
tikenliq	提肯力克
tikhvin	吉赫温
tikrit	提克里特
tila	蒂拉
tilda	蒂尔达
tillantonco	蒂兰通科
tilsit	蒂尔西特
timbedra	廷布德拉
timbuktu	廷巴克图
timergara	蒂默尔加拉
timimoun	提米蒙
timisoara	蒂米什瓦拉
tim_samarkand	撒马尔罕之墓
tinco	廷科
tindi	廷迪
tindirma	廷迪尔马
tineo	蒂内奥
tingkip	廷基普
tinguindin	廷金丁
tingvalla	廷瓦拉
tinmel	廷梅尔
tinnis	廷尼斯
tiout	提乌特
tipperary	蒂珀雷里
tirana	地拉那
tire	蒂雷
tirekka	蒂雷卡
tiripetio	蒂里佩蒂奥
tirkong	提尔孔
tirschenreuth	蒂尔申罗伊特
tiruccirapalli	蒂鲁吉拉伯利
tirukoilur	蒂鲁科伊卢尔
tirunelveli	蒂鲁内尔维利
tirupati	蒂鲁帕蒂
tiruppur	蒂鲁普尔
tiruvannamalai	蒂鲁文纳默莱
tissamaharama	蒂萨默哈拉默
tissemsilt	提塞姆西尔特
tissint	提辛特
tit	提特
titel	蒂泰尔
titsimin	提齐明
tivaouane	蒂瓦瓦纳
tiveden	蒂韦登
tivoli	蒂沃利
tiwanaku	蒂亚瓦纳科
tixchel	蒂克斯切尔
tixi	蒂克西
tixmul	蒂克斯穆尔
tixtla	蒂克斯特拉
tiyuh_tuha	提尤赫图哈
tizatlan	蒂萨特兰
tizgane	提兹加内
tiznit	提兹尼特
tizounine	提祖尼内
tjust	特尤斯特
tlacalahuastla	特拉卡拉瓦斯特拉
tlachco	特拉奇科
tlachquiauhco	特拉奇夸乌科
tlacolula	特拉科卢拉
tlacopan	特拉科潘
tlacotlalpan	特拉科特拉尔潘
tlalpan	特拉尔潘
tlamazolan	特拉马索兰
tlapacoya	特拉帕科亚
tlapacoyan	特拉帕科扬
tlapan	特拉潘
tlatlauquitepec	特拉特劳基特佩克
tlayolan	特拉约兰
tlazazalca	特拉萨萨尔卡
tlazcozauhtitlan	特拉斯科萨乌蒂特兰
tlemcen	特莱姆森
tmimi	提米米
tmogvi	特莫格维
tobolsk	托博尔斯克
tobruk	托布鲁克
tochpan	托奇潘
tochtepec	托奇特佩克
todgha	托德拉
todi	托迪
toek_khmau	德高
tofte	托夫特
toggenburg	托根堡
tojo	东条
tok	托克
tokat	托卡特
tokchen	托克钦
toki	托基
tokkuzak	托库扎克
tokkuztara	托库兹塔拉
tokmak	托克马克
tokrau	托克劳
toksovo	托克索沃
toksun	托克逊
toledo	托莱多
tolekskoe	托列克斯科耶
tolga	托尔加
toli	托利
toling	托林
toli_toli	托利托利
tollan	托兰
tollantzinco	托兰钦科
tollohcan	托洛坎
tolmezzo	托尔梅佐
tolmin	托尔明
tolna	托尔瑙
tolosa	托洛萨
tolz	托尔茨
tom	托姆
tomakivka	托马基夫卡
tomar	托马尔
tomarza	托马尔扎
tomata	托马塔
tomatlan	托马特兰
tome	托梅
tomelloso	托梅略索
tomini	托米尼
tomsk	托木斯克
tonala	托纳拉
tonala_chiapas	恰帕斯托纳拉
tonala_coatzacoalco	夸察夸尔科托纳拉
tonameca	托纳梅卡
tonami	富山
tonbridge	唐布里奇
tonder	通登
tondibi	通迪比
tondo	通多
tone	Tone
tonekabon	Tonekabon
tongan	汤加
tongan_lijiang	丽江
tongatapu	汤加塔布
tongbai	桐柏
tongcheng_anqing	桐城安庆
tongcheng_wuchang	同城武昌
tongcheon	通川
tongchuan_dazhou	通州达州
tongdao	通道
tongdao_rongzhou	通道荣州
tongdi	通迪
tonggu	铜鼓
tongguan_tongchuan	铜关通州
tongguan_yuanjiang	铜关沅江
tonggu_liping	铜鼓黎平
tonghai	通海
tongjiang	通江
tongle	同乐
tongliang	铜梁
tongliao	通辽
tongling	铜陵
tonglu	桐庐
tongren	铜仁
tongshan	铜山
tong_talun	通塔伦
tongue	Tongue
tongwancheng	统万城
tongwei	通渭
tongxu	通许
tongzhou	通州
tonle_kong	洞里萨
tonnerre	托内尔
tonsberg	通斯贝格
tonshayevo	通沙耶沃
toolse	托尔瑟
topos	托波斯
toraja	托拉查
torbat_e_jam	托尔巴特贾姆
tordesillas	托尔德西利亚斯
torgau	托尔高
torhovytsia	托尔戈维察
tormosin	托尔莫辛
toro	托罗
torom	托罗姆
toropets	托罗佩茨
torralba	托拉尔瓦
torres_novas	托雷斯诺瓦斯
torres_vedras	托雷斯韦德拉什
torshavn	托尔斯港
torshofn	托尔肖夫恩
tortoli	托尔托利
tortona	托尔托纳
tortosa	托尔托萨
tortum	托尔图姆
torun	托伦
torzhok	托尔若克
